tweet_1,tweet_2,Class,P(NoConflict),P(Conflict),Conflict_Caio,Conflict_Victor
Não há comprovação científica da eficácia da cloroquina.  Quem disse isso? Bolsonaro.  O mesmo Bolsonaro que só liberou novo protocolo sobre o uso em pacientes com quadro leves APÓS editar MP que o isenta de responsabilidade.  Isso é fazer cálculo político com VIDAS!,"O seu merda, o ex ministro Mandetta já havia autorizado Cloroquina para casos graves, o que aconteceu foi apenas a expansão dessa possibilidade para o inicio do tratamento, uma vez que já é mais do que sabido que no final o remédio não faz o efeito necessário para salvar uma vida",1,0.0620553642511367,0.9379445910453796,1,1
"Apresentei um projeto de decreto legislativo p/ sustar o novo protocolo do  que recomenda uso precoce da cloroquina em pacientes com #Covid19, enqto não houver estudos científicos que comprovem sua eficácia. O presidente não deveria fazer uso político de algo tão sério.","Vc não passa d 1 mau caráter o qual creditei meu voto a 8 anos atrás! Sua atitude é típica d comunista! Vive nos Hosp. Sírio Libanês e Albert Einstein. Caso contraia o vírus, tomará a HCQ. E os mais humildes, terão que morrer? Vc não merece nosso voto, canalha! #ACulpaÉDaChina",2,0.0621221736073493,0.9378778338432312,1,1
Quem discute remédios são os centros médicos. É preciso esperar anúncios oficiais. E Cloroquina é um remédio muito forte. Não pode ser usado sem acompanhamento médico.,"Se quem discute remédios são os médicos, com que autoridade você diz que Cloroquina é um remédio forte? Já leu a bula da Novalgina? Já leu a bula do Paracetamol? Tá na cara que tem interesses excusos por trás de NÃO usar a Cloroquina. Basta pensar, só um pouquinho... Pesquise!",1,0.062202513217926,0.937797486782074,1,1
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.","Parabéns Presidente, Brasil acima de tudo e Deus acima de todos",2,0.0622225739061832,0.9377774596214294,0,0
"Entidades médicas já se posicionaram contra a medida e a OMS, quando questionada sobre a decisão do governo brasileiro, reafirmou que além de não ter eficácia comprovada, a cloroquina pode causar efeitos colaterais graves.","Bom, temos diversos, talvez milhares de casos, somente no Brasil de casos de cura com uso da Cloroquina associada a outros medicamentos. Se isso não é eficácia comprovada é o que múmia ambulante??? Ps. Eu jurava que você já tinha morrido!!! Ressuscitou? Foi na Páscoa??",1,0.0622351132333278,0.9377648830413818,1,1
Bolsonaro finalmente conseguiu forçar o Min. da Saúde a emitir protocolo que libera o uso em massa da cloroquina. Os pacientes terão que assinar um termo assumindo que o remédio não tem eficácia e que pode até matar. É um atentado contra a saúde pública e a vida dos brasileiros.,PA TE TI CO...o pior não tem limites mesmo..#sópiora,2,0.0622774995863437,0.9377225637435912,0,0
É extremamente irônico e contraditório ver psolistas falarem que a cloroquina faz mal à saúde (apesar de milhares de pessoas terem se recuperado após usar o medicamento) enquanto eles defendem a legalização de TODAS AS DROGAS.  Querem legalizar o crack e proibir a cloroquina!,"Quais dados vc usa para afirmar que MILHARES de pessoas se recuperaram com a cloroquina? O mundo inteiro deixou de avançar nela, as curas que estão descobrindo não usam ela, mas vcs querem continuar com isso sem base.",1,0.062408447265625,0.937591552734375,1,1
"Li uma matéria num Jornal do G1 q descrevia os efeitos colaterais da Cloroquina e da Hidroxocloroquina. Daí em diante, parece q é melhor dar um tiro na própria cabeça do que usar esses medicamentos. Não sei como o pessoal q usou para combater a malária sobreviveu. Quanta putaria!","Patriota, o G! é da Globo. Se o Ministro Da Saúde interino liberou o uso do medicamento, é claro que a emissora lixo não deixaria de fazer a politicalha do contra. Tudo que o Governo faz os papagaios da Globo condena.",2,0.0624245554208755,0.9375753998756408,0,1
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.",Este senhor deveria ser denunciado por crimes contra a humanidade.,2,0.0624339804053306,0.9375660419464112,1,1
Não há comprovação científica da eficácia da cloroquina.  Quem disse isso? Bolsonaro.  O mesmo Bolsonaro que só liberou novo protocolo sobre o uso em pacientes com quadro leves APÓS editar MP que o isenta de responsabilidade.  Isso é fazer cálculo político com VIDAS!,"Fala aê filho de uma puta desgraçado!  Se tu não quer tomar a porra do remédio miséria , é só não tomar seu lixo! Mas se as pessoas querem uma chance de viver tomando a Cloroquina deixe-as em paz. Não queira tutelar 250 milhões de Brasileiros que querem viver.",1,0.0624527931213378,0.937547206878662,1,1
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.","Seu genocida canalha , toma a cloroquina então, enfia goela abaixo da sua família e seus comparsas , seus asseclas estão tomando e morrendo. #ForaBolsonaroEseuBandodeCriminosos",1,0.0624687746167182,0.9375311732292176,1,1
"Brasil renovou o recorde de mortes por coronavírus: 1.179. 17.971 no total!  Bolsonaro: “Quem é de direita toma cloroquina. Quem é de esquerda toma Tubaína"".  Canalha traidor!!!!",E vc vai tomar o que se ficar doente??   Cloroquina ou Tubaina??,1,0.0624744296073913,0.9375256299972534,1,1
"Apresentei um projeto de decreto legislativo p/ sustar o novo protocolo do  que recomenda uso precoce da cloroquina em pacientes com #Covid19, enqto não houver estudos científicos que comprovem sua eficácia. O presidente não deveria fazer uso político de algo tão sério.","Tu não quer tomar cloroquina não, toma seu cretino, mas quem não tem tem dinheiro quer",1,0.0625033229589462,0.9374967217445374,1,1
"Apresentei um projeto de decreto legislativo p/ sustar o novo protocolo do  que recomenda uso precoce da cloroquina em pacientes com #Covid19, enqto não houver estudos científicos que comprovem sua eficácia. O presidente não deveria fazer uso político de algo tão sério.","Olhem bem para isso aqui! E nunca mais se esqueçam do que esse psicopata está fazendo!  Para ele, qto mais corpos, melhor, pq esperar por resultados de estudos científicos em uma pandemia, situação de guerra, é querer mortos e mais mortos.  Fdp!",2,0.0625680312514305,0.9374319314956664,1,1
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.",Como uma coisa que fala isso chega a presidência?!,2,0.0625759735703468,0.9374240040779114,1,1
"Quer dar placebo pro povo? Dê, não tem problema. Mas não faça parecer que essa é a melhor medida para conter a epidemia. Precisamos de isolamento, testes, valorização da ciência e, mais importante, um LÍDER que dê bons exemplos. O placebo não vai mascarar a tua incompetência.","O pior nessa história é fazer pessoas acreditarem na cura por um remédio que pode matar. Sendo que quando um doente aceita fazer tratamento com cloroquina, ele ainda assina um termo de responsabilidade. Ou seja, no fim se algo der errado, a culpa é do paciente.",1,0.062585711479187,0.9374142289161682,0,0
Bolsonaro finalmente conseguiu forçar o Min. da Saúde a emitir protocolo que libera o uso em massa da cloroquina. Os pacientes terão que assinar um termo assumindo que o remédio não tem eficácia e que pode até matar. É um atentado contra a saúde pública e a vida dos brasileiros.,"Concordo em partes, pois não vejo q o atual ministro tenha sido forçado a nada.",2,0.0627462565898895,0.937253713607788,0,0
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.",Cadê o cara que deu uma só facada nesse desgraçado?,2,0.0627888292074203,0.9372111558914183,1,1
"Apresentei um projeto de decreto legislativo p/ sustar o novo protocolo do  que recomenda uso precoce da cloroquina em pacientes com #Covid19, enqto não houver estudos científicos que comprovem sua eficácia. O presidente não deveria fazer uso político de algo tão sério.","Você não passa de mais um político canalha e desprezível. Olhe as notícias de uso da cloroquina em vários países e os resultados obtidos. Estamos falando da vida de pessoas, e que cabe a elas a escolha de usar ou não o remédio. Você não tem direito de retirar essa escolha delas.",1,0.0628194212913513,0.9371805787086488,1,1
"Avisa lá na globo, o terrorismo que eles estão fazendo contra a cloroquina, vai morrer muita gente com malaria, com medo do remédio. Porque não um cientista a favor?","Mas a Cloroquina é pro tratamento da Malária, é pra isso que ela existe.",1,0.0628231987357139,0.9371768236160278,1,1
"""Nós não faremos a distribuição e nem aplicação generalizada da cloroquina, porque a ciência não recomenda"", disse o governador de São Paulo, João Doria.","Cloroquina só pra tratar os médicos da equipe dele, aí a ciência não foi empecilho... Para o povão este canalha do Dória quer que só convalescam e morram da doença... Corrupto imundo.",2,0.0628449916839599,0.9371550679206848,1,0
"Vi no Jornal da Globo uma descrição dos efeitos colaterais da Cloroquina e da Hidroxocloroquina.  A partira daí,  parece que é melhor dar um tiro na própria cabeça do que usar esses medicamentos. Não sei como o pessoal que usou para combater a malária sobreviveu.",Devem ser imortais esse pessoal q pegou malária e tomou a vida toda o cloroquina,1,0.0629232004284858,0.93707674741745,0,1
"A senhora foi na   e disse que não tem provas científicas da eficácia da cloroquina, agora vem falar que cloroquina salva vidas, não entendi.","Cloroquina é um remédio, não é?",1,0.0629764124751091,0.9370235800743104,0,-1
"“Redução dos glóbulos brancos, disfunção do fígado, disfunção cardíaca e arritmias”","Até Rinosoro, EM EXAGERO, causa arritmia, qual é cara, Faz o seguinte.Posta em seu mural- EU NÃO TOMARIA CLOROQUINA OU HIDROXICLOROQUINA, CASO SEJA CONTAMINADO. Pronto, encerramos essa discussão, tá OK #CloroquinaSalvaVidas",1,0.0629795268177986,0.9370204210281372,1,1
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.",Cloroquina e a única arma que temos contra esse inimigo invisível covid 19. O que vc prefere Ass. Um documento e  toma o remédio ou tomar os remédios dos prefeito e Gov que é respiradores caixões ir pra saco cemitério.,2,0.062995322048664,0.9370047450065612,0,0
"O que vc não entende é que os médicos Kalil e Uip, não só tomaram cloroquina e sim um coquetel de remédios  rigidamente tendo acompanhamento de vários médicos.  O SUS já esta usando. O vizinho da minha irmã morreu pq tomou cloroquina.","E pelo jeito vc não leu o protocolo do MS né? Que associa a Cloroquina com outros medicamentos e a dose máxima diária. Se o vizinho da sua irmã morreu, provavelmente tomou sem acompanhamento médico ou em doses excessivas.",1,0.0631074607372284,0.936892569065094,1,1
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.",Parei no ainda não existe,2,0.06320820748806,0.9367917776107788,1,1
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.",Vagabundoooooooooooooooooooooooooooo,2,0.0632517039775848,0.9367482662200928,1,1
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.","Aqui o ""Mundo todo"", canalha",1,0.0632569044828414,0.9367430210113524,1,1
"O  divulga orientações para tratamento da Covid-19, onde a Cloroquina pode ser ministrada em casos leves, com recomendação médica e autorização do próprio paciente/família.",Autorização do próprio paciente? Eh médico agr essa porra?,2,0.063404195010662,0.9365957975387572,1,1
"José Serra apresentou um projeto para barrar o novo protocolo da cloroquina. O senador pede que o protocolo não entre em vigor enquanto não houver estudos científicos que comprovem sua eficácia. VALERÁ TAMBÉM PARA OS PACIENTES DO ALBEEINSTEIN,OU SÓ OS POBRES NÃO PODERÃO TOMAR?",Vai esperar anos orar provar científicamente a eficácia sendo que o medicamento já existe a 70 anos no mercado conta outra ... está não colou cambada de genocidas!,2,0.0635018348693847,0.9364981055259703,0,0
"“Redução dos glóbulos brancos, disfunção do fígado, disfunção cardíaca e arritmias”","Acho que essa foi a única bula que vcs leram na vida, só para informar todas tem contra indicações, até mesmo para protegerem o laboratórios, não sei se Cloroquina cura, não sou cientista, e nem vcs, então se não temos uma vacina, acho que para salvar vidas vale a tentativa.",2,0.0637202709913253,0.9362797737121582,1,1
"Liberou a cloroquina para todo mundo. Agora é preciso noticiar o aumento das mortes por problemas cardíacos, hein. Bando de arrombado do caralho.","#Debate360 vai ser uma enxurrada de processo, se prepara para a defesa Bozo! Vai levar pro resto da vida essas mortes. Era hora de estar com os hospitais montados e com respiradores. E o Bozo querendo manipular a PF e empurrar cloroquina goela a baixo do povo",0,0.0637362897396087,0.9362636804580688,0,0
"A cloroquina foi testada e foi comprovado que tem mais maleficios que beneficios. E do outro lado o canabidiol foi testado, retestado, e nisso só se somaram beneficios da substancia",Esses estudos que vc aponta tem outros que dizem o contrário. Que depende do estágio. Que a Cloroquina é para o estágio inicial. E o cannabidol como eu disse tem que ser discutido medicinalmente. O problema é que misturam uso médico com recreativo,1,0.0637483671307563,0.9362516403198242,1,1
Tão ruim que tomou o remédio sem mesmo ter comprovação. Acho que o dono da RBS não é gado.,"Se vc quiser, pode tomar. Eu ñ tomo.",1,0.0638325065374374,0.9361674785614014,1,0
"Hoje  tomou uma atitude corajosa, que salvará milhares de vidas: liberou o uso da cloroquina pra todos os casos de COVID-19 no SUS, mesmo os leves  Basta o paciente autorizar o uso do medicamento, que tem se mostrado muito eficaz em diversas partes do mundo",vai morrer um monte de gente? vai mas e daí?,2,0.063870370388031,0.936129629611969,1,1
"Cloroquina mata? Tá em que mundo, sua imbecil? E claro, maconha não mata né, só destrói as vidas das famílias, carreiras de pessoas que vão pro lixo por causa do vício, somente.",Kkkkkkk em que mundo vc vive? Cloroquina tem diversas reações no organismo! E o mesmo leva a morte! Várias pessoas tomaram esse medicamento e morreram! Ninguém recomenda essa merda para Covid 19! Vá pesquisar! Vá estudar. E me fala um maconheiro que tem a família destruída kkkkk,1,0.0639243647456169,0.9360756278038024,1,1
Bolsonaro finalmente conseguiu forçar o Min. da Saúde a emitir protocolo que libera o uso em massa da cloroquina. Os pacientes terão que assinar um termo assumindo que o remédio não tem eficácia e que pode até matar. É um atentado contra a saúde pública e a vida dos brasileiros.,"DEPUTADA DO PSOL ?? É claro que é do contra, mas pegar COVID-19 vai usar ??? #BrasilComBolsonaro",2,0.0639821365475654,0.9360178709030152,1,1
"O novo protocolo sobre o uso da cloroquina editado por Jair Bolsonaro é incrível.  Primeiro porque ele não é assinado por ninguém, nem ministro, nem médico, ninguém.  Depois, porque o paciente tem de assinar termo onde consente que ""não existe garantia de resultados positivos"".","Além de: o médico tem que dar para caso comprovado, num país onde não existem testes! Eeeeee, acompanhar durante o uso, os batimentos cardíacos do paciente (como se tivesse estrutura para isso)",2,0.0640160366892814,0.9359838962554932,0,0
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.","aaaaa vai tomar no c*, presidente",2,0.0641306787729263,0.93586927652359,1,1
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.",A vergonha kkkkk,2,0.0641594976186752,0.9358405470848083,1,1
"Não dá para fazer brincadeira, né? 1.179 mortes em 24 horas e fazer piada com cloroquina ou tubaína!","É não sua jumenta, ñ foram vcs esquerdopatas q jamais usariam cloroquina? Então toma tubaína, liberdade de decisão! Um condenado ladrão comemorou a morte de milhares de pessoas e ñ tô vendo ironia da sua parte, seu lixoooo, escória ruim...",1,0.0642167627811431,0.9357832670211792,1,1
"Hoje  tomou uma atitude corajosa, que salvará milhares de vidas: liberou o uso da cloroquina pra todos os casos de COVID-19 no SUS, mesmo os leves  Basta o paciente autorizar o uso do medicamento, que tem se mostrado muito eficaz em diversas partes do mundo","Respeitosamente,  porque ele tem que ser autorizado pelo paciente?  Não é  o médico quem deveria saber quando aplicar?",2,0.0643072873353958,0.9356927275657654,1,1
"Apresentei um projeto de decreto legislativo p/ sustar o novo protocolo do  que recomenda uso precoce da cloroquina em pacientes com #Covid19, enqto não houver estudos científicos que comprovem sua eficácia. O presidente não deveria fazer uso político de algo tão sério.","vc é os urubus q torcem pra aumento de morte do povo,pra poder culpar o presidente Honesto,sua posição pra mim é igual bosta, igual vc,kkkkk,só estrume",2,0.0643946379423141,0.9356054067611694,1,1
"Cloroquina é maravilha? Você quer tomar cloroquina? Tome. Entupa-se com ela. Faça coquetéis com antipulgas e azitrominicina. Meta bronca! Lasque-se. Quero mais é que gente estúpida como você, que nega a ciência e se informa pelo esgoto por pura escolha, se dane.","Somente as Dra. Judy Mikovits tem autoridade científica e moral pra dizer se a cloroquina funciona ou não.  Você que é uma pessoa de bem, procure saber dela, pois a verdade é como ouro hoje em dia.",0,0.0644962713122367,0.9355037808418274,1,1
"Hoje  tomou uma atitude corajosa, que salvará milhares de vidas: liberou o uso da cloroquina pra todos os casos de COVID-19 no SUS, mesmo os leves  Basta o paciente autorizar o uso do medicamento, que tem se mostrado muito eficaz em diversas partes do mundo",Se é protocolar por que o paciente precisará autorizar???,2,0.0645111873745918,0.9354888200759888,1,1
Nos lugares onde foi aplicada reduziu as mortes. Inclusive Itália e Espanha,"O cara seguiu o briefing do FN KKKKKKKKKKKKKKKKKKK Imagina ser tao marionete do sistema assim? No mais, cloroquina salva muitas vidas, mas eh impossivel salvar todas. Nem doenca que ja existe vacina funciona assim. Pessoas ainda morrem.",1,0.0645118206739425,0.935488224029541,0,0
"""Os resultados preliminares do estudo estarão disponíveis até o final de 2020"". E quem tem tempo para aguardar tanto? Há evidências positivas e baixo risco, logo: in dubio pro reu!",Você vai esperar??!Eu não!!,2,0.0646426007151603,0.935357391834259,0,0
"""Clamor da sociedade"". Essa foi a justificativa apontada por funcionária do Ministério da Saúde para o novo protocolo que amplia o uso da cloroquina no combate à #COVID19.  Apesar do ""clamor da sociedade"", não há evidência científica da eficácia da droga.",Já salvou milhares de vida e não tem eficiência comprovada Afffff tem gente torcendo pelo vírus chinês,2,0.0646655559539794,0.9353344440460204,1,1
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.",Amém Presidente!!!,2,0.0646681934595108,0.9353317618370056,0,0
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.",anuncio aqui que usarei essa frase inicial em provas e artigos com o argumento de que: se o PRESIDENTE DA REPÚBLICA usa isso para defender um medicamento de eficácia duvidosa em plena pandemia por que eu não poderia usar em uma prova mixuruca da faculdade?,2,0.0646888241171836,0.935311198234558,1,1
Bolsonaro finalmente conseguiu forçar o Min. da Saúde a emitir protocolo que libera o uso em massa da cloroquina. Os pacientes terão que assinar um termo assumindo que o remédio não tem eficácia e que pode até matar. É um atentado contra a saúde pública e a vida dos brasileiros.,Já fiz carta pedindo não usar cloroquina em mim em caso de pegar coronavírus.  Ideia de amiga.  Já está aqui na bolsa. Estou fora.,1,0.0647189021110534,0.9352810978889464,0,0
"Apresentei um projeto de decreto legislativo p/ sustar o novo protocolo do  que recomenda uso precoce da cloroquina em pacientes com #Covid19, enqto não houver estudos científicos que comprovem sua eficácia. O presidente não deveria fazer uso político de algo tão sério.","Pq vc, vossa escremência, não foi contra em 2017 quando foi receitada a mesma cloroquina contra a microcefalia??? E mais grave!!! Para gestantes!!! Volta pra sua tumba, ô espírito do mal. #EuApoioBolsonaro",1,0.0647309273481369,0.935269057750702,1,1
"Hoje  tomou uma atitude corajosa, que salvará milhares de vidas: liberou o uso da cloroquina pra todos os casos de COVID-19 no SUS, mesmo os leves  Basta o paciente autorizar o uso do medicamento, que tem se mostrado muito eficaz em diversas partes do mundo",o remédio eh tão eficiente que precisa assinar um termo de responsabilidade pra caso dê merda eles tirarem os deles da reta...,2,0.0647690445184707,0.9352309107780457,1,1
Não há comprovação científica da eficácia da cloroquina.  Quem disse isso? Bolsonaro.  O mesmo Bolsonaro que só liberou novo protocolo sobre o uso em pacientes com quadro leves APÓS editar MP que o isenta de responsabilidade.  Isso é fazer cálculo político com VIDAS!,Algum de vcs já foram entrevistar quem se curou com a tal Cloroquina??,1,0.0648015588521957,0.9351983666419984,-1,1
"#Debate360 Se a cloroquina é um problema , então qual é a solução ?  O isolamento social não é um remédio e sim uma prevenção",E aí vc responde a um comentário histérico pró cloroquina aleatória com o link da bula do medicamento... ...e a pessoa apaga o post  #menosum #missaocumprida,0,0.0648271515965461,0.9351728558540344,1,1
Bolsonaro admite que não há comprovação científica de eficácia da cloroquina contra a covid-19 (via ),"putaquepariu mesmo, a pessoa estuda 6 anos mais especialização pra ter q ser obrigado a dar um remédio que SABE que não tem eficácia porque tem um PRESIDENTE BURRO",2,0.0648928880691528,0.9351070523262024,0,0
"Quem é a favor da vida, tem por obrigação boicotar esses locais.","Não devemos de forma alguma como cidadãos, manter a vida boa desses empresariozinhos. Vamos ajudar a terem o nível de vida q merecem. Meu dinheiro nunca mais verão. Havan, Madero, girafas e coco bambu. Preencham a lista com quem tb merece estar aqui.",2,0.0649396106600761,0.9350603818893432,0,0
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.","Velho asqueroso vagabundo, enfia a cloroquina no r4b0 seu r4t0 imundo",1,0.0650022625923156,0.9349977374076844,1,1
"Apresentei um projeto de decreto legislativo p/ sustar o novo protocolo do  que recomenda uso precoce da cloroquina em pacientes com #Covid19, enqto não houver estudos científicos que comprovem sua eficácia. O presidente não deveria fazer uso político de algo tão sério.","Qdo você for CONTAMINADO  ( espero q n seja) não faça uso da Cloroquina , não esqueça que não há PROTOCOLO.",1,0.0650117769837379,0.934988260269165,1,1
"Que governo é esse que libera um remédio, mas avisa: olha, não tem comprovação de que produza efeitos benéficos? Que exige que o paciente assine um documento autorizando seu uso? Ou seja: ele, governo, não se responsabiliza por nada. Se não se responsabiliza, por que libera?",Por que mortes ocorrerão com o uso cloroquina  é  a maior aberração  feita no mundo colocar um medicamento sem comprovação q mata isso é  interesse sujo porco financeiro,2,0.0650356784462928,0.9349642992019652,0,0
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.",tomara mesmo que essa merda de certo porque se esses efeitos colaterais piorarem tudo eu não quero nem ver o desastre,2,0.0650589168071746,0.9349410533905028,1,1
"Apresentei um projeto de decreto legislativo p/ sustar o novo protocolo do  que recomenda uso precoce da cloroquina em pacientes com #Covid19, enqto não houver estudos científicos que comprovem sua eficácia. O presidente não deveria fazer uso político de algo tão sério.","Então o q vc recomenda é a morte? Esse é seu remedio? Mostra ai a eficácia de Lockdown, qual o estudo científico, cloroquina é conhecida a vários anos. Morreu esse povo todo tomando cloroquina por acaso? até dipirona ma.ta.",1,0.0650605782866478,0.9349395036697388,1,1
"Não dá para fazer brincadeira, né? 1.179 mortes em 24 horas e fazer piada com cloroquina ou tubaína!","Não é brincadeira é salvar vidas......milhares de pessoas já foram salvas com cloroquina, coisa que vcs não querem na globo, vcs querem o caos, por isso a vontade de criticar o tempo todo......vcs não vêem o que o governo já fez de bom, que foram muitas coisas. Jornalismo nefasto",1,0.0650788620114326,0.934921145439148,1,1
"Dê Cloroquina pra ele, cura, não é?","Não seja imbecil, ele foi baleado pela namorada. Mas se vc não quer tomar cloroquina, não toma, não é obrigada, toma quem quer.",1,0.0650868341326713,0.9349130988121032,1,1
"Apresentei um projeto de decreto legislativo p/ sustar o novo protocolo do  que recomenda uso precoce da cloroquina em pacientes com #Covid19, enqto não houver estudos científicos que comprovem sua eficácia. O presidente não deveria fazer uso político de algo tão sério.","Você vem com a cara de pau de nos informar desse seu projeto de morte? Você é louco, doido, débil mental! Nós queremos tomar o cloroquina se precisarmos logo no inicio do tratamento. Quem é você pra tirar o direito de quem quer tomar? Acabe com esse projeto de merda.",1,0.0651418939232826,0.9348580837249756,1,1
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.",VAI SE FUDEEEEEEEEEEEEEEE,2,0.0652598664164543,0.93474018573761,1,1
"“Redução dos glóbulos brancos, disfunção do fígado, disfunção cardíaca e arritmias”",Se você ler a bula de qualquer remédio vai ver que todos também tem efeitos colaterais que podem te assustar. Não seja tendencioso. Após que se você pegar o Corona toma a CLOROQUINA no mesmo dia.,1,0.0653956234455108,0.9346044063568116,1,1
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.",Uma frase Infeliz.,2,0.0654078722000122,0.934592068195343,1,1
tem gente querendo ganhar dinheiro com remédio que não funciona,"meodeos hj eu vi uma amiga de infância falar que a liberação da cloroquina no tratamento da covid é uma luz no fim do túnel, detalhe:  ela é técnica de laboratório  sério, tá cada dia mais difícil a alienação tá tomando de conta  Santa ignorância viu!",0,0.0654089897871017,0.9345910549163818,0,0
Bolsonaro finalmente conseguiu forçar o Min. da Saúde a emitir protocolo que libera o uso em massa da cloroquina. Os pacientes terão que assinar um termo assumindo que o remédio não tem eficácia e que pode até matar. É um atentado contra a saúde pública e a vida dos brasileiros.,Tá levando quanto para ser contra a Cloroquina?,1,0.0654169768095016,0.9345830082893372,1,1
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.",nossa mais que comentario idiota,2,0.0654354616999626,0.9345645308494568,1,1
E quantos morreram sem fazer o uso da cloroquina?,"A questão n é quantos morreram sem fazer uso; a questão é que pregam a cloroquina c/ a fórmula mágica, coisa que n é. Existem diversas manifestações de cientistas a respeito. Se vai desprezar a ciência, então quando o sujeito precisar de fazer uma cirurgia basta procurar o bolso.",1,0.0654891207814216,0.9345108866691588,1,1
"Prof na video defendendo cloroquina. Ainda mandou um ""Quem tem lúpus toma e não tem nada"" ""mas não tem avaliar a doença que a pessoa tem, tem de avaliar a pessoa que tá tomando"" vsf","Fdp falando que ""quem n quer n usa cloroquina"" como se o cidadão BR que teve um ensino de merda fosse ter noção dos perigos do remédio, sendo que o ministério da saúde e o presidente tão incentivando o uso",0,0.0656011551618576,0.934398889541626,0,0
"Ah, então, segundo o grupo Globo, o motivo pra não se usar a cloroquina é porque ela “tem riscos!”  Façam o favor, pessoas estão morrendo!  Vocês já leram a bula da aspirina?",", ,vcs são tão hipocritas querendo barrar a cloroquina, mais esqueceram que vcs mesmo no passado fizeram uma reportagem falando que a cloroquina era segura inclusive para gestantes para ser usadas nos casos de zica virus? pq isso? pq na epoca era PT?",1,0.0657194107770919,0.9342805743217468,0,0
"Está errado? Está sim! Mas também não existem provas concretas de que de FATO a cloroquina é ineficaz. No meu 3 dia de ai tomara, já tava bem mal, 25% do pulmão, tomei o remédio e em 3 dias obtive melhora. Então parem de meter política na saúde!","Não se trata d meter política no meio, Minha querida, é q cientistas ao redor do mundo vêm dizendo, q a Cloroquina não é eficaz no combate ao COVID19, só isso.",1,0.0657993257045745,0.934200644493103,1,1
