tweet_1,tweet_2,Tema,Class,Conflict
"O STF pautou para o dia 24 de abril o julgamento de uma ação que autoriza o aborto em casos de infecção por zika vírus. Enquanto estamos lutando pela vida no caso coronavirus, alguns lutam pela morte. O diabo NUNCA dorme. #AbortoNao","Apesar que o aborto tá previsto em lei,em casos de estupro,gravidez de alto risco no qual a mãe corre o risco de morrer,quando os bebês nascem com ausência de cérebroaté aí é o direito delas,mas muitas querem abortar como fosse ir no banheiro defecar,#AbortoNunca  #abortoNao",Aborto,1,0
"Ser humano, se tornem humanos!!!#AbortoNao","Homem não tem o direito de opninar, nem se for o filho dele ? Affs cada uma... #AbortoNao",Aborto,0,0
"Vamos ser realistas! No Brasil o aborto é proibido, no entando muitas mulheres abortam. #AbortoNao #AbortoSim","Uma criança que vai nascer, por exemplo, de uma usuária de droga, em uma familia desestruturada, é melhor mesmo nem vir ao mundo. Só quem sabe o q é ser rejeitado pela familia sabe como é. #AbortoSim #AbortoNão",Aborto,1,0
"Nenhuma sociedade civilizada permite que um ser humano intencionalmente prejudique ou tire a vida de outro sem punição. O aborto não é uma forma de contracepção, mas assassinato. Quem defende essa monstruosidade está fazendo apologia e deve responder criminalmente. #AbortoNao!",Se eu comer uma sopa de letrinha cago um argumento melhor que esse,Aborto,2,1
"E é sempre importante enfatizar que o aborto é uma questão de saúde pública e ñ de crenças. O Estado é laico e por ele ser laico, ele deve promover políticas públicas e ñ religiosas. Essa definição de ""quando começa a vida"" vai variar de acordo com a crença de cada um. #AbortoSIM",A legalização abre portas pra uma política pública mais responsável que pensa nos direitos de todas as gestantes e isso independe de sua religião. #AbortoSIM,Aborto,1,0
"#AbortoSim   Vejo muitas pessoas dizendo que fetos tem vida, Na real NÃO há uma definição científica para quando eles são considerados uma  A Questão é que no Brasil, O abandono de crianças é extremamente alto, E o aborto é necessário sim  (...)","Dês de que   Tenha uma idade limite para um feto ser abortado, Até cinco meses  Que as mulheres tenham um acompanhamento psicológico  E tenha sido vítima de abuso, ou não tem condição.  Cansada de ver catarrento na rua  #AbortoSim",Aborto,1,0
"Em época de pandemia, eis que surge o #STF #STFVergonhaNacional  #AbortoNao","a *legalização* do aborto é uma questão de saúde pública e não uma discussão sobre ideologia/crenças, mas acho que vocês ainda não estão preparados para ter essa conversa   #AbortoSim",Aborto,0,1
Você é favorável a legalização do aborto?,Não sou favoravel ao aborto ! #AbortoNao,Aborto,2,0
"Se fosse é um homem e fala #AbortoNao, cale essa sua boca.   A IBGE aponta que temos mais de 10 milhões de mães solos no Brasil.   Há mulheres que abortam por não ter apoio familiar ou do MARIDO, ou então, pq ela não quer um filho  Como rachel green disse: SEM ÚTERO, SEM OPINIÃO","Sempre há homens que dizem ""se não quer ter filhos, se previna""  Bom, os preservativos mais usados são os masculinos, e se um homem quer ter relações com uma mulher, ele não deveria ter um preservativo na carteira? Só pra depois ele não vir no twitter e twitar #AbortoNao",Aborto,1,0
se homem ficasse gravido o aborto ia se um mandamento da biblia   #AbortoSim,Imagina vc ser assim não ironicamente,Aborto,2,1
É um desgosto atras do outro entrar na tag #AbortoNao é cada pensamento retrogrado e egoísta que pqp...,"#AbortoNAO  Vc pode ser contra o aborto sendo homem, mulher o caraio a 4 Homem também fornece material genético pra formar a criança  Sim, somos contra o aborto CHORA",Aborto,0,1
Ser favor da legalização do  aborto não significa querer abortar e sim entender que cada mulher faz oq julga melhor para seu próprio corpo e entender que se no seu corpo manda Deus no meu mando eu  #AbortoSim,Querer o fuzilamento dos abortistas em paredão não significa puxar o gatilho. E deve ser o único crime que é justificado na bíblia nem Cristo que é puro amor tolera abortistas. #AbortoNao,Aborto,1,1
"O STF mais uma vez pretende extrapolar suas competências tentando legislar sobre o aborto.  O aborto é a tirania do mais forte contra o mais fraco, um atentado contra vida comparável ao assassinato.  #AbortoNAO",Eu to achando engraçadíssimo um monte de gente sem utero opinando no aborto,Aborto,2,1
"nós libertários austríacos somos aos mais ferrenhos defensores das liberdades individuais, mas nós não defendemos o aborto indiscriminado, pois esta prática significa uma violação leviana dos direitos naturais do indivíduo que será brutalmente assassinado, o que faz do aborto","algo eticamente desprezível.  Algum acréscimo, ?",Aborto,1,0
e acredite se quiser mas só não é legalizado o aborto por causa que o nosso país é governado por homens brancos que acham que pode decidir pelo corpo da mulher!!!! #AbortoSim,"Trata-se de uma questão de saúde pública, centenas de abortos são feitos todos os dias. O aborto clandestino mata, a legalização é essencial para assegurar a vida e a dignidade das mulheres #AbortoSim",Aborto,0,0
"#AbortoNao  Por mais que se tente, não dá para apagar o rastro de um aborto na própria biografia. É uma marca para sempre.","#AbortoSim porque o aborto nesse país já é legalizado para mulheres ricas! Só quem sofre nesse país com métodos precários e ""caseiros"" de abortamento, com complicações graves de saúde e sem tratamento psicológico adequado são as mulheres pobres.",Aborto,0,1
To só passando pra disser que #AbortoSim,É ridículo quanta gente aqui defende #AbortoNao com religião.  #AbortoSim porque a segurança das mulheres que morrem em clínicas clandestinas também é importante,Aborto,0,0
O que vai ser julgado no STF vai ser o  aborto em caso de infecção por zika vírus.  #AbortoSim,#AbortoNao kkkkkk só tem macho nessa tag! Depois as pessoas me pergu ntam o pq de eu militar tanto na causa do machismo,Aborto,0,0
"homens vcs NÃO tem direito de levantar a hashtag #AbortoNao . vcs não engravidam, vcs não passam pelo o parto, vcs n ficam com leite na teta, vcs não tem útero. #AbortoSim #aborto",#AbortoNao  Aborto é caro  Não quer ter filho? Usa o aro.,Aborto,1,1
Aborto é  elitista e racista pra cacete sim e não ver quem não quer ou é  muito inocente (MUITO).  #AbortoNao,"ue mores, é só vcs n abortarem kkkkkkkkkkkkkk #AbortoNao",Aborto,0,1
Aborto bom é aborto assim. #AbortoSim,"Crianças depois q nascem nem se importam, agr um feto q nem seu filho vai ser quer vir da opinião #AbortoSim  #AbortoNunca",Aborto,0,-1
O STF que disse que irá obstruir qualquer decisão do governo de acabar com a quarentena pq se importa com vidas pautou para o dia 24/04 decisão que pode legalizar o aborto para fetos com microcefalia. #STFVergonhaNacional,"Não só com microcefalia , mas os que são acometidos de outros males também! Um bando de morcegos assassinos !  #AbortoNao",Aborto,2,0
"falei sobre aborto me posicionando a favor em meu instagram. se eu já tava perdendo seguidores por causa da minha exposição gay, agora então... Kkkkkkkkkk amo! aguardando os argumentos dos religiosos e conservadores lá. #AbortoSim",educação sexual para decidir contraceptivos para não abortar aborto legal e gratuito para não morrer #abortoSIM,Aborto,0,0
"#AbortoNao  Se vc defende aborto, seria justificável que você poderia ter sido abortado?  As coisas naturais são uma premissa, o corpo da mulher não deveria ter contato com HPV antes de estar completamente formado. Quando antecipa a maturidade, sexo, tbm antecipam os problemas.",#AbortoNao Se você concorda com a frase acima vai se foder te odeio,Aborto,0,1
É justo eliminar uma vida humana para resolver um problema? #AbortoNAO,paga de cristão a favor da vida mas quer pena de morte  e a hipocrisia rola solta,Aborto,2,1
"A tag #AbortoNao já passou dos 100.000 tweets!  Obrigada, brasileiros. Felizmente, só uma minoria apoia ativismo judicial para matar bebês.","Engraçado que todos que apóiam a morte das crianças, estão vivos né  hipócritas Vagabundos #AbortoNao",Aborto,1,0
Quem é você pra decidir quem vive ou não? O dono do mundo? Eu hein #AbortoNao,É direito da mulher decidir pelo seu próprio corpo e vida! #AbortoSIM #AbortoLegalYa #NiUnaMenos,Aborto,0,1
#AbortoNao ou #AbortoSim simples e so da o cu nao engravida,"Gente, gente... vocês que estão aí discutindo #AbortoNao #AbortoSIM , tem uma coisa muito mais necessária... #MonarquiaJa",Aborto,0,0
Uma dúvida: A galera que tá postando #AbortoNao vai arcar com a criação dos filhos das pessoas que postam #AbortoSim?,"Se os #AbortoNao são a favor da vida, todos são contrários a pena de morte?",Aborto,1,0
queria saber pq tem um monte de mula levantando a #abortonao se nem utero tem...,Pessoal do abortosim abortando neurônios tá engraçado,Aborto,0,1
"Temos hoje milhares de mulheres morrendo ou adquirindo doenças graves, por causa de abortos feitos em locais não apropriados, com materiais mal higienizado e por pessoas que não são médicas. O aborto já devia ser legal a muito tempo. #AbortoSim",Aborto nunca! #AbortoNao,Aborto,0,1
"O FEMINISMO É MISÓGINO E RACISTA   Caso o feminismo defendesse as mulheres negras, as feministas seriam radicalmente contra o aborto, posto que a maioria dos bebês assassinados ainda no ventre são afrodescendentes e do sexo feminino.  O FEMINISMO É UMA FARSA  #AbortoNao","Nos EUA as mulheres negras representam 30% das mulheres que abortam, apesar da população afro-americana ser ""apenas"" 13%  A cada 5 mulheres afro-americanas que engravidam, 3 abortam.  O objetivo no Brasil é o mesmo. Eugenia #AbortoNAO",Aborto,1,0
"Se o STF aprovar(que não é da competência deles) o aborto, tbm devem liberar a eutanásia pra qualquer adulto que já não aguentar mais sofrer num leito de hospital. Se o inocente pode ser assassinado, um adulto consciente deve ter direito de morrer. #AbortoNao",Se a mulher não quer filho e só doar  tirar a vida de um inocente Não e solução  #AbortoSim #AbortoNao,Aborto,0,0
"Quem precisa de terapia são as abortistas, vadias que não dão valor a vida",Pleno seculo 21 e o minion acha que vadia é ofensa kkkkkkkkkkkkkkk,Aborto,1,1
"Mandetta sustentou norma técnica dos governos petistas que permite médicos assassinarem bebês no ventre de suas ""mães"" sem que exista comprovação de violência sexual. Foram mais de 1.700 abortos em 2019, enquanto mães davam à luz em corredores por falta de leitos. #AbortoNao",Mais um motivo para #ForaMandetta,Aborto,2,0
"As feministas que são a favor do aborto achariam legal um casal querer abortar pelo simples motivo do feto não ser um menino, sonho deles, mas veio uma menina. Seria certo assassinar essa menina por era ser menina, em nome da liberdade absoluta da mulher...?","Pleno 2020  e tem gente usando argumentos como :  ""Quando eu transo ,eu n espero engravidar""  ""Meu corpo minhas regras""  ""Vou matar o feto pra evitar que a criança la na frente sofra""  #AbortoNao",Aborto,1,0
"""O aborto não é, como dizem, simplesmente um assassinato. É um roubo... Nem pode haver roubo maior. Porque, ao malogrado nascituro, rouba-se-lhe este mundo, o céu, as estrelas, o universo, tudo. O aborto é o roubo infinito."" Mário Quintana  #AbortoNao  #AbortoNunca","""Usar camisinha não é, como dizem, simplesmente um assassinato. É um roubo... Nem pode haver roubo maior. Porque, ao malogrado nascituro, rouba-se-lhe este mundo, o céu, as estrelas, o universo, tudo. Usar camisinha é o roubo infinito.""  #AbortoSim",Aborto,1,1
Entrei na tag #AbortoNAO e tem muita gente que defende o aborto.  Provavelmente nunca passaram pela experiência de carregar uma vida no seu ventre.  Deveriam perguntar aos seus pais o que acham sobre o assunto.  Não há algo maior no mundo que o amor de mãe.,"E quem não quer criar, dê a criança para adoção. Tem muita gente querendo! #AbortoNao",Aborto,1,0
Surreal! A corte das trevas tá se aproveitando desse momento pra dar um golpe no  povo e aprovar o aborto! Malditos!  #AbortoNao,"Que bom, eles assumiram a responsabilidade de milhares de mortes, eu só quero ver se tem algum idiota útil que se diz cristão, apoiar esse Castello maldito das trevas, esse STF tem sido morada do diabo.",Aborto,2,0
"#AbortoNao Incoerência esquerdista. 8:00 ... Fique em casa,vamos preservar a vida.  9:00 ... #AbortoSim","#AbortoSim sabe o pq? se a mulher for abortar não vai ser uma lei que vai impedir ela, ela vai em clínicas clandestinas ou arrumar outro jeito de abortar, podendo correr até mesmo risco de vida dos dois!",Aborto,0,1
"#AbortoNao KKKKKKKKKK só homem comentando na tag, vão se fuder vermes",Vc não é dona do corpo inocente do bebê! #AbortoNao,Aborto,0,1
#AbortoSim rsrs n vou comentar sobre mas tinha q deixar minha opinião aqui,"Nessa #AbortoNAO só vi gente defendendo a #AbortoSim,bom",Aborto,0,0
"só os seguidores do bolsonaro nessa hashtag,só argumento pica   #AbortoNao","não posso ver uma tag política que quero participar, neah #AbortoSIM",Aborto,0,0
Você já nasceu né. Então não impeça de outras vidas de nascer! #AbortoNAO,#AbortoNao vc já nasceu diga nao,Aborto,1,0
Métodos preventivos falham se vc n sabe,"Logico que sim, nada é 100%, por isso sexo tem que ser responsável, abrir as pernas e depois lamentar é fácil...",Aborto,1,1
"Só pra lembar que 5,5 milhões de crianças no Brasil não tem o nome do pai no registro, mas nem por isso abandono paterno é considerado crime   #AbortoNao #AbortoSim",@ Então q coloco responsabilidade n pai. Vamos mayar inocentes pq o pai é  irresponsavel? #AbortoNao,Aborto,1,1
Eu amo ser mãe! #AbortoNao,"Quem não quer filho tirem seus úteros, porque isso é seu!!! #AbortoNao",Aborto,1,0
"Em meio à pandemia e palavras de todos em preocupação com as vidas, o STF resolve deliberar sobre aborto. Os humanistas que se alimentam de fetos já lambem os lábios.  #AbortoNao",Hmmm que vontade de comer um feto assado com batatas hj,Aborto,2,1
"Dai vem pró vida dizer que só é a favor do aborto em casos de estupro, só reforcam mais que nao ligam para a ""vida"" e sim em crucificar mulheres a respeito do seu consentimento #abortosim",Surreal! A corte das trevas tá se aproveitando desse momento pra dar um golpe no  povo e aprovar o aborto! Malditos!  #AbortoNao,Aborto,0,1
